27.149	4.9987e-08
27.14	5.0017e-08
27.131	5.0048e-08
27.122	5.0082e-08
27.113	5.0112e-08
27.104	5.0143e-08
27.095	5.0174e-08
27.086	5.0205e-08
27.077	5.0235e-08
27.068	5.0266e-08
27.059	5.0297e-08
27.05	5.0328e-08
27.041	5.0361e-08
27.032	5.0392e-08
27.023	5.0423e-08
27.014	5.0454e-08
27.005	5.0485e-08
26.996	5.0516e-08
26.987	5.0547e-08
26.978	5.0578e-08
26.969	5.0609e-08
26.96	5.0643e-08
26.951	5.0674e-08
26.942	5.0705e-08
26.933	5.0736e-08
26.924	5.0767e-08
26.915	5.0798e-08
26.906	5.083e-08
26.897	5.0861e-08
26.888	5.0892e-08
26.879	5.0923e-08
26.87	5.0957e-08
26.861	5.0988e-08
26.852	5.102e-08
26.843	5.1051e-08
26.834	5.1082e-08
26.825	5.1114e-08
26.816	5.1145e-08
26.807	5.1176e-08
26.798	5.1208e-08
26.789	5.1242e-08
26.781	5.1273e-08
26.772	5.1305e-08
26.763	5.1336e-08
26.754	5.1368e-08
26.745	5.1399e-08
26.736	5.1431e-08
26.727	5.1462e-08
26.718	5.1494e-08
26.709	5.1525e-08
26.7	5.156e-08
26.691	5.1591e-08
26.682	5.1623e-08
26.674	5.1655e-08
26.665	5.1686e-08
26.656	5.1718e-08
26.647	5.175e-08
26.638	5.1782e-08
26.629	5.1813e-08
26.62	5.1848e-08
26.611	5.188e-08
26.602	5.1912e-08
26.594	5.1943e-08
26.585	5.1975e-08
26.576	5.2007e-08
26.567	5.2039e-08
26.558	5.2071e-08
26.549	5.2103e-08
26.54	5.2135e-08
26.532	5.217e-08
26.523	5.2202e-08
26.514	5.2234e-08
26.505	5.2266e-08
26.496	5.2298e-08
26.487	5.233e-08
26.479	5.2362e-08
26.47	5.2394e-08
26.461	5.2426e-08
26.452	5.2461e-08
26.443	5.2493e-08
26.434	5.2525e-08
26.426	5.2558e-08
26.417	5.259e-08
26.408	5.2622e-08
26.399	5.2654e-08
26.39	5.2687e-08
26.382	5.2719e-08
26.373	5.2751e-08
26.364	5.2787e-08
26.355	5.2819e-08
26.346	5.2851e-08
26.338	5.2884e-08
26.329	5.2916e-08
26.32	5.2949e-08
26.311	5.2981e-08
26.302	5.3014e-08
26.294	5.3046e-08
26.285	5.3079e-08
26.276	5.3114e-08
26.267	5.3147e-08
26.259	5.3179e-08
26.25	5.3212e-08
26.241	5.3244e-08
26.232	5.3277e-08
26.224	5.331e-08
26.215	5.3342e-08
26.206	5.3375e-08
26.197	5.3408e-08
26.189	5.3441e-08
26.18	5.3476e-08
26.171	5.3509e-08
26.162	5.3542e-08
26.154	5.3575e-08
26.145	5.3608e-08
26.136	5.364e-08
26.128	5.3673e-08
26.119	5.3706e-08
26.11	5.3739e-08
26.101	5.3772e-08
26.093	5.3805e-08
26.084	5.3838e-08
26.075	5.3871e-08
26.067	5.3904e-08
26.058	5.394e-08
26.049	5.3973e-08
26.041	5.4006e-08
26.032	5.4039e-08
26.023	5.4073e-08
26.014	5.4106e-08
26.006	5.4139e-08
25.997	5.4172e-08
25.988	5.4205e-08
25.98	5.4239e-08
25.971	5.4269e-08
25.962	5.4302e-08
25.954	5.4335e-08
25.945	5.4369e-08
25.936	5.4402e-08
25.928	5.4435e-08
25.919	5.4469e-08
25.911	5.4502e-08
25.902	5.4536e-08
25.893	5.4566e-08
25.885	5.46e-08
25.876	5.4633e-08
25.867	5.4666e-08
25.859	5.47e-08
25.85	5.4731e-08
25.842	5.4764e-08
25.833	5.4798e-08
25.824	5.4831e-08
25.816	5.4865e-08
25.807	5.4896e-08
25.798	5.4929e-08
25.79	5.4963e-08
25.781	5.4997e-08
25.773	5.5027e-08
25.764	5.5061e-08
25.755	5.5095e-08
25.747	5.5129e-08
25.738	5.5159e-08
25.73	5.5193e-08
25.721	5.5227e-08
25.713	5.5261e-08
25.704	5.5292e-08
25.695	5.5326e-08
25.687	5.536e-08
25.678	5.5393e-08
25.67	5.5424e-08
25.661	5.5458e-08
25.653	5.5492e-08
25.644	5.5526e-08
25.635	5.5557e-08
25.627	5.5591e-08
25.618	5.5626e-08
25.61	5.5657e-08
25.601	5.5691e-08
25.593	5.5725e-08
25.584	5.5759e-08
25.576	5.579e-08
25.567	5.5824e-08
25.559	5.5859e-08
25.55	5.5893e-08
25.542	5.5924e-08
25.533	5.5958e-08
25.525	5.5993e-08
25.516	5.6027e-08
25.507	5.6058e-08
25.499	5.6093e-08
25.49	5.6127e-08
25.482	5.6161e-08
25.473	5.6193e-08
25.465	5.6227e-08
25.456	5.6262e-08
25.448	5.6296e-08
25.439	5.6328e-08
25.431	5.6362e-08
25.423	5.6397e-08
25.414	5.6428e-08
25.406	5.6463e-08
25.397	5.6497e-08
25.389	5.6532e-08
25.38	5.6563e-08
